gene,mean_in,mean_out,mean_diff,p_fisher,dep_frac_in,dep_frac_out,t_stat,p_ttest,p_wilcoxon
DDA1,-0.4978589851308072,-0.36385824229773334,-0.13400074283307384,1.0,0.1875,0.10151006711409397,-2.6951655209453964,0.07275349208515393,0.1107504341309243
DCXR,-0.08312830967923038,-0.07718332874455569,-0.005944980934674687,1.0,0.0,0.0008389261744966443,-0.1992384783710846,0.9592864728393796,0.999999999916582
DCX,0.12335972288469418,0.16634977593978695,-0.042990053055092764,1.0,0.0,0.0,-1.8183720743821106,0.2744518287338349,0.23431309812689047
DCUN1D5,-0.12082097270833982,-0.005151898711344638,-0.11566907399699518,1.0,0.0,0.0025167785234899327,-3.154342117167831,0.02925011851472009,0.04009476637024689
DCUN1D4,-0.07152384480069349,0.013676922613731431,-0.08520076741442492,1.0,0.0,0.0016778523489932886,-1.6712566885900815,0.3298852927125683,0.4912016120716585
DCUN1D3,0.15207308183808124,0.12449365164101897,0.02757943019706227,1.0,0.0,0.0008389261744966443,0.5849935453768834,1.0,0.999999999916582
DCUN1D2,-0.10859439092287357,0.06062629786124915,-0.16922068878412272,1.0,0.0,0.0,-6.182586244575886,4.4082505694135316e-07,0.0001448837765246695
DCUN1D1,0.04279141532136808,-0.05908128577830026,0.10187270109966834,1.0,0.0,0.0041946308724832215,2.684100641374485,1.0,0.999999999916582
DCTPP1,-0.03121056818597364,-0.0901646386630133,0.05895407047703966,1.0,0.0,0.0,2.2000223386465483,1.0,0.999999999916582
DCTN6,-1.2665629079163345,-1.1780392036036198,-0.08852370431271472,1.0,0.9375,0.9656040268456376,-1.1301981868595468,0.5612315473171915,0.5314415990935064
DCTN5,-1.2727649057728052,-1.2173693827635124,-0.055395523009292846,1.0,1.0,0.9689597315436241,-0.6743660328244822,0.7654161755006447,0.7859187613491285
DCTN4,-0.7335901685776786,-0.7276323815255856,-0.005957787052092933,1.0,0.8125,0.7651006711409396,-0.11706076405688406,0.9875018917566699,0.8955513244449518
DCTN3,-0.7408342089326133,-0.7644587666250189,0.023624557692405568,1.0,0.6875,0.7533557046979866,0.36770893046551484,1.0,0.999999999916582
DDRGK1,-0.21461710378612842,-0.23229431630660435,0.017677212520475938,1.0,0.0,0.03104026845637584,0.38172583034383284,1.0,0.999999999916582
DDR2,-0.0446885333762717,-0.0265794195737092,-0.018109113802562495,1.0,0.0,0.0,-0.615153080024072,0.7873375870494044,0.6029492165010372
DDR1,-0.008358085708587606,0.017030705998238273,-0.02538879170682588,1.0,0.0,0.0,-0.8060254025990828,0.7087251009769661,0.7531463691013123
DDOST,-0.9981422068662967,-0.9905265779975896,-0.007615628868707147,1.0,0.875,0.9395973154362416,-0.1179396688976381,0.9871663445594269,0.917494335313332
DDO,0.0555312577980802,0.037856186431988355,0.017675071366091845,1.0,0.0,0.0,0.6004237467141009,1.0,0.999999999916582
DDN,-0.4330220904528487,-0.3970899088306609,-0.03593218162218775,1.0,0.25,0.1401006711409396,-0.6647383782085756,0.7697980816973482,0.7110819803840048
DDIT4L,0.04468232625066232,0.034916411984023975,0.009765914266638344,1.0,0.0,0.0,0.3364101340652585,1.0,0.999999999916582
DDIT4,0.07448864502326122,0.055558259184183084,0.018930385839078134,1.0,0.0,0.0025167785234899327,0.35154937282076687,1.0,0.9984190323978585
DDIT3,-0.3012316676415753,-0.15420825565173696,-0.14702341198983832,1.0,0.0,0.012583892617449664,-3.7627911489477635,0.00670208621130192,0.010048173459662055
DDIAS,0.03197393778377378,0.08639629544713393,-0.05442235766336014,1.0,0.0,0.0008389261744966443,-1.7401911025457566,0.3031790509649328,0.26859333717207917
DDI2,-0.19770134034116474,-0.209690573892233,0.011989233551068262,1.0,0.0,0.06375838926174497,0.1979404375408752,1.0,0.9604770057672021
DDI1,0.03785159860017786,0.052075288651090304,-0.014223690050912445,1.0,0.0,0.0,-0.5277040234249822,0.8260697744210082,0.7233273714829322
DDHD2,0.07464736619441643,0.04464502778846776,0.030002338405948674,1.0,0.0,0.0008389261744966443,1.0790904458470414,1.0,0.999999999916582
DDHD1,-0.026406270528371557,-0.011530078832566425,-0.014876191695805133,1.0,0.0,0.0,-0.5831818191626241,0.8020502522051175,0.49685161252385135
DDC,0.17457135831290804,0.09747458416394213,0.07709677414896592,1.0,0.0,0.0008389261744966443,2.243964896184635,1.0,0.999999999916582
DDB2,-0.07498686628042739,-0.07730499108543827,0.002318124805010882,1.0,0.0,0.0016778523489932886,0.06914294994620639,1.0,0.999999999916582
DDX39A,-0.25783835461197846,-0.20143291860412196,-0.056405436007856496,1.0,0.0625,0.03523489932885906,-1.0309627960549124,0.6065837313908494,0.3030107534566801
DDX28,-0.35218647108034074,-0.33247679934511387,-0.019709671735226864,1.0,0.125,0.13087248322147652,-0.3346953708713239,0.9059538203492215,0.999999999916582
DDX27,-1.1576772217582934,-1.0111110158718115,-0.14656620588648184,1.0,1.0,0.9454697986577181,-2.1069700969103824,0.1875301997172066,0.1940741178901989
DDX25,0.06514263073367071,0.06071640282887299,0.004426227904797728,1.0,0.0,0.0,0.13951530358504483,1.0,0.999999999916582
DDX24,-0.9781051578152852,-0.941591788955829,-0.03651336885945622,1.0,0.9375,0.8993288590604027,-0.5259265480462377,0.8264111684441969,0.6706024675077872
DDX23,-1.196771790338354,-1.0694913799649273,-0.12728041037342663,1.0,1.0,0.9664429530201343,-1.888255854957329,0.2512766890606576,0.19790508335900098
DDX21,-1.2520686116018651,-1.0961634957479542,-0.15590511585391087,1.0,0.875,0.950503355704698,-1.8195554429801883,0.2742141406959156,0.41262593620369153
DDX20,-1.0322330576856587,-1.0067139805790384,-0.02551907710662027,1.0,1.0,0.9437919463087249,-0.39222226767269985,0.8821130033950463,0.8954767337340785
DDX19B,-0.17093877299596713,-0.21431735627397244,0.04337858327800531,1.0,0.0,0.00587248322147651,1.1596405968617813,1.0,0.999999999916582
DDX19A,-0.3458977797306344,-0.40130307807945526,0.05540529834882085,1.0,0.1875,0.16191275167785235,0.5959959973871913,1.0,0.999999999916582
DDX18,-1.419188315619186,-1.4868340460969678,0.06764573047778177,1.0,1.0,0.9949664429530202,0.8292010963802505,1.0,0.999999999916582
DDX17,-0.29208771094173347,-0.20389032445662372,-0.08819738648510975,1.0,0.0625,0.01929530201342282,-2.1351291043651357,0.18140078032313972,0.2247877133870128
DDX11,-1.0451873931620246,-0.924562959576988,-0.1206244335850366,1.0,0.875,0.7911073825503355,-1.205165032512257,0.5233613587729717,0.3568631518760632
DDX10,-1.7607663205187571,-1.595710460647191,-0.16505585987156612,1.0,1.0,0.9983221476510067,-1.7813400528377836,0.2879889640706008,0.34632112212032545
DDX1,-0.437005838032931,-0.39159255535236304,-0.04541328268056799,1.0,0.1875,0.17114093959731544,-0.7699397784878111,0.7254397392849969,0.5252268809589402
DDX54,-1.7033889042000219,-1.6488923611292514,-0.05449654307077045,1.0,1.0,0.9932885906040269,-0.5551336126118716,0.8131979342516269,0.866444425095508
DDX53,0.12589811868389145,0.030758973974458252,0.09513914470943319,1.0,0.0,0.0,3.1321744376324183,1.0,0.999999999916582
DDX52,-0.6300867216542654,-0.6248251867116184,-0.005261534942647028,1.0,0.625,0.5620805369127517,-0.09071100308706961,0.9938371358475452,0.9442732657324615
DDX51,-1.0569254279539542,-1.0696817236762224,0.012756295722268218,1.0,0.9375,0.9345637583892618,0.15583715603808385,1.0,0.999999999916582
DDX50,-0.128377228415901,-0.17396022562195104,0.04558299720605005,1.0,0.0,0.007550335570469799,1.1960804181721363,1.0,0.999999999916582
DDX5,-0.7246359596553903,-0.7135172185070083,-0.011118741148381961,1.0,0.625,0.6216442953020134,-0.136248900161225,0.9804287544712511,0.8351712411950448
DDX49,-2.36027796427579,-2.062167096635069,-0.2981108676407209,1.0,0.9375,1.0,-2.609340953646179,0.08424723398666913,0.034421728598809605
DDX47,-1.599898749291333,-1.5395543138859304,-0.060344435405402574,1.0,1.0,0.99748322147651,-0.6743445976054335,0.7654161755006447,0.6706024675077872
DDX46,-0.7392234961619459,-0.722008459684199,-0.017215036477746914,1.0,0.75,0.7399328859060402,-0.3063523053116183,0.9171224010778934,0.9545979962231128
DDX43,-0.12810240187842245,-0.14455444502464876,0.01645204314622631,1.0,0.0,0.0050335570469798654,0.4511588159883013,1.0,0.999999999916582
DDX42,-1.1120353029653631,-1.164833539168829,0.0527982362034658,1.0,0.9375,0.9714765100671141,0.7209991081625216,1.0,0.999999999916582
DDX41,-1.3692961984140937,-1.4933448586897744,0.12404866027568073,1.0,1.0,0.9983221476510067,1.6430104624984376,1.0,0.999999999916582
DDX4,-0.1120309582596451,-0.04484213804202326,-0.06718882021762185,1.0,0.0,0.0016778523489932886,-1.9053146294581473,0.2456765341803159,0.5847440456664776
DDX3Y,0.3809031155476135,0.43470413950924225,-0.053801023961628724,1.0,0.0,0.0,-0.5226262450119595,0.8275316785924602,0.777090785560086
DDX3X,-0.5729368255599838,-0.8442736501934955,0.2713368246335117,1.0,0.5,0.7441275167785235,2.066599969240248,1.0,0.999999999916582
DDX39B,-0.7324115077724037,-0.6486604383858189,-0.08375106938658483,1.0,0.8125,0.5083892617449665,-0.8277237928059762,0.696624829631953,0.490410210452286
DEFA6,0.13603776864519657,0.1754900301023198,-0.039452261457123244,1.0,0.0,0.0,-1.3875536854472426,0.4455398338599023,0.34576944033356716
DEFA5,0.18592389724555825,0.12960713649569605,0.056316760749862194,1.0,0.0,0.0,1.870108961042702,1.0,0.999999999916582
DEFA4,0.07485832260753923,0.06882153978263454,0.006036782824904691,1.0,0.0,0.0,0.2056604110893239,1.0,0.999999999916582
DEF8,-0.14462603761518075,-0.14983002921934746,0.005203991604166708,1.0,0.0,0.00587248322147651,0.14636060717212798,1.0,0.999999999916582
DEF6,0.1414051409745095,0.07407054846113768,0.06733459251337183,1.0,0.0,0.0,2.104433093403856,1.0,0.999999999916582
DEDD2,0.090068847759791,0.09689912020106821,-0.0068302724412772076,1.0,0.0,0.0,-0.22266530602587628,0.9489965212309021,0.999999999916582
DEDD,-0.0606628826159772,-0.07702137085878455,0.016358488242807348,1.0,0.0,0.0,0.5479007927662032,1.0,0.999999999916582
DECR2,-0.0004934406324172548,0.044127645426840625,-0.04462108605925788,1.0,0.0,0.0,-1.5504977218484588,0.3772475265520888,0.41356672010185563
DECR1,0.021278460254974367,-0.03366877186466228,0.054947232119636646,1.0,0.0,0.0008389261744966443,1.9830952509704678,1.0,0.999999999916582
DEAF1,0.006978273911986101,0.02277518085192824,-0.015796906939942137,1.0,0.0,0.0008389261744966443,-0.3987555256485264,0.879024435585967,0.9330763176241816
DDX60L,0.07249713438801639,0.1117094237825856,-0.03921228939456921,1.0,0.0,0.0,-1.3919984392687916,0.44447187299040586,0.5382084036605753
DDX60,0.14997180978985075,0.11482474934322198,0.03514706044662877,1.0,0.0,0.0,1.0766612384828314,1.0,0.999999999916582
DDX6,-0.5951135043755446,-0.7978765337192975,0.2027630293437529,1.0,0.625,0.7810402684563759,2.7790267675951617,1.0,0.999999999916582
DDX59,-0.8969460018430304,-0.9253169404658923,0.028370938622861885,1.0,0.875,0.8682885906040269,0.3607962714085023,1.0,0.999999999916582
DDX56,-2.030943506709801,-2.110143831094895,0.07920032438509406,1.0,1.0,1.0,0.9275205174794818,1.0,0.999999999916582
DDX55,-1.4627051135775524,-1.3517152471416758,-0.1109898664358766,1.0,0.9375,0.9773489932885906,-1.2550457135242068,0.4999878390493791,0.38444689449558184
DEFB128,0.08077085337863249,0.04177011348716305,0.03900073989146944,1.0,0.0,0.0008389261744966443,1.1942047990614013,1.0,0.999999999916582
DEFB127,0.18533936024191622,0.133095893796182,0.052243466445734216,1.0,0.0,0.0,1.6104173224897764,1.0,0.999999999916582
DEFB126,0.18212157065599716,0.08334333813113413,0.09877823252486302,1.0,0.0,0.0,3.14107504997666,1.0,0.999999999916582
DEFB125,0.03728643588073731,0.033554397619566696,0.003732038261170613,1.0,0.0,0.003355704697986577,0.1039767245869924,1.0,0.9404480037517075
DEFB124,0.09244947675865586,0.09690115659247843,-0.004451679833822567,1.0,0.0,0.0,-0.18594774545166717,0.9646309954062062,0.999999999916582
DEFB123,0.18661996181991503,0.12851783294977834,0.05810212887013669,1.0,0.0,0.0008389261744966443,1.7193462497632925,1.0,0.999999999916582
DEFB121,0.054409017737741094,0.04468612035106901,0.009722897386672084,1.0,0.0,0.0,0.2961072079553145,1.0,0.999999999916582
DEFB119,0.07893005644061471,0.05416927851453084,0.024760777926083867,1.0,0.0,0.0,0.8168756390572518,1.0,0.999999999916582
DEFB118,0.042120386372088564,-0.09425354623714793,0.1363739326092365,1.0,0.0,0.006711409395973154,3.4836630661034698,1.0,0.999999999916582
DEFB116,-0.04442445588876441,-0.05857408833806332,0.014149632449298906,1.0,0.0,0.0008389261744966443,0.4883365268721132,1.0,0.999999999916582
DEFB115,-0.0400811827864855,-0.12279349080681536,0.08271230802032986,1.0,0.0,0.006711409395973154,2.2638486511416165,1.0,0.999999999916582
DEFB114,0.05255156268751231,-0.013676713417852593,0.0662282761053649,1.0,0.0,0.000931098696461825,2.767009584118983,1.0,0.999999999916582
DEFB113,0.07043314501133341,0.07605207784211394,-0.005618932830780535,1.0,0.0,0.0,-0.21465958478693575,0.9531382445422074,0.999999999916582
DEFB112,0.15565419259978241,0.10408513057312492,0.051569062026657495,1.0,0.0,0.0,1.7996059691973791,1.0,0.999999999916582
DEFB110,0.18774975474291367,0.1206651743347058,0.06708458040820786,1.0,0.0,0.0,2.0684516347339126,1.0,0.999999999916582
DEFB1,0.057012837651901176,0.04550800686218867,0.011504830789712504,1.0,0.0,0.0,0.4076429495560077,1.0,0.999999999916582
DENND2A,-0.035051433304633575,-0.08593459778702081,0.050883164482387236,1.0,0.0,0.0016778523489932886,1.6106788927848679,1.0,0.999999999916582
DENND1C,-0.13179989471443587,-0.1653563536089262,0.033556458894490326,1.0,0.0,0.007550335570469799,0.9701647721930488,1.0,0.999999999916582
DENND1B,0.053439184036495835,0.0010762680384178438,0.05236291599807799,1.0,0.0,0.0008389261744966443,1.9429053799050946,1.0,0.999999999916582
DENND1A,0.001805452764242068,-0.022605874161651242,0.02441132692589331,1.0,0.0,0.0025167785234899327,0.6770662549962188,1.0,0.999999999916582
DENND11,0.02959665044727835,-0.003943374524502762,0.03354002497178111,1.0,0.0,0.0008389261744966443,0.7867326460618352,1.0,0.8636605432427794
DENND10,-0.1681715130038578,-0.15622207040172653,-0.011949442602131266,1.0,0.0,0.008389261744966443,-0.3310840808065312,0.9071557606124,0.7015352935356332
DELE1,-0.03119081566818741,-0.00023656032058083455,-0.030954255347606575,1.0,0.0,0.0008389261744966443,-1.0702072392443034,0.5893161833347997,0.7115536027630243
DEK,0.14478946136885096,0.14143382556590528,0.003355635802945678,1.0,0.0,0.0,0.09274146022131777,1.0,0.9832197688454464
DEGS2,0.12106840753212464,0.11341910699526164,0.007649300536862996,1.0,0.0,0.0,0.2694403799414475,1.0,0.999999999916582
DEGS1,0.08237376813804823,0.09696368395412412,-0.014589915816075896,1.0,0.0,0.0,-0.45069803509259465,0.8569615304587762,0.7710171471535703
DEFB136,0.046614368682275115,0.005210762877375723,0.04140360580489939,1.0,0.0,0.0,1.5775380524341815,1.0,0.999999999916582
DEFB135,-0.05180419761557217,-0.10582206572066792,0.05401786810509575,1.0,0.0,0.0037243947858473,1.7344915801113905,1.0,0.999999999916582
DEFB134,-0.016890019372497636,-0.007219356641496804,-0.009670662731000833,1.0,0.0,0.0,-0.3766234741114492,0.8885856248660452,0.809390446966553
DEFB132,0.01647963744409956,0.066525602596543,-0.05004596515244344,1.0,0.0,0.0,-2.02733553004935,0.20990808524498933,0.17976585999293013
DEFB131A,0.01893604281876066,0.015102211821571027,0.003833830997189633,1.0,0.0,0.0,0.15852116405815414,1.0,0.999999999916582
DEFB129,-0.10211894579026118,-0.17516724592807273,0.07304830013781155,1.0,0.0,0.010067114093959731,1.9502969665240106,1.0,0.999999999916582
DEPDC5,-0.023241039064327788,0.08499969974227078,-0.10824073880659857,1.0,0.0,0.007550335570469799,-1.971365113183736,0.22583805849877517,0.2642005463407495
DEPDC4,0.05519847604573625,0.07163842013298194,-0.016439944087245688,1.0,0.0,0.0008389261744966443,-0.5795925630303227,0.8030242885455328,0.9117744339931682
DEPDC1B,0.20605128893536168,0.08373735249775194,0.12231393643760974,1.0,0.0,0.0,3.36402982232744,1.0,0.999999999916582
DEPDC1,-0.19330890296054923,-0.2818639909796075,0.08855508801905829,1.0,0.0,0.05704697986577181,1.819343713456356,1.0,0.999999999916582
DENR,-1.1673862133843396,-0.8499879362452905,-0.3173982771390491,1.0,1.0,0.8104026845637584,-4.11909736195302,0.002511407338854734,0.006636574098672276
DENND6B,-0.051827255775945394,0.0036965627152486667,-0.05552381849119406,1.0,0.0,0.0,-1.5562050310711668,0.3746536549707026,0.19813949745841786
DENND6A,0.073932291948405,0.11756087511773522,-0.043628583169330215,1.0,0.0,0.0,-1.3890541106984693,0.4450232586832145,0.58789596515371
DENND5B,0.02871971327033949,0.044263979330650786,-0.015544266060311295,1.0,0.0,0.0,-0.44496874721618146,0.8596115966799945,0.9388214243655938
DENND5A,-0.09320570416316432,-0.08881241461335015,-0.004393289549814161,1.0,0.0,0.0008389261744966443,-0.13080187553741557,0.9823494044201256,0.8880135920471409
DENND4C,0.07147397386256883,0.010252858704977287,0.061221115157591544,1.0,0.0,0.006711409395973154,1.4580843341284047,1.0,0.999999999916582
DENND4B,-0.18626155874170525,-0.15351487856721052,-0.032746680174494724,1.0,0.0,0.0025167785234899327,-1.0032605156188887,0.6162165477127006,0.5374146992625948
DENND4A,-0.07473470255683665,-0.1589067868276767,0.08417208427084005,1.0,0.0,0.02348993288590604,1.9395378326827322,1.0,0.999999999916582
DENND3,0.050033696073565614,0.022891767951459932,0.027141928122105682,1.0,0.0,0.0,0.8960299968005387,1.0,0.999999999916582
DENND2D,-0.17125842476947514,-0.10135299151211627,-0.06990543325735887,1.0,0.0,0.0016778523489932886,-1.823917384817248,0.2727592946931362,0.42212801859181387
DENND2C,-0.09609877165923204,-0.15742010758736102,0.06132133592812898,1.0,0.0,0.007550335570469799,1.6999048885683672,1.0,0.999999999916582
DENND2B,0.026162701861162742,0.04722319817219801,-0.021060496311035265,1.0,0.0,0.0,-0.7248818588443132,0.7460086070153266,0.8803013004137512
DFFB,-0.1585200023564695,-0.11728815499515341,-0.041231847361316104,1.0,0.0625,0.010067114093959731,-0.8515040855198747,0.6855534174309065,0.6839529494319863
DFFA,0.05327955448008413,0.0038203514000344965,0.049459203080049634,1.0,0.0,0.0,1.5187118405349826,1.0,0.999999999916582
DEXI,-0.0882100692104935,-0.1291788333443358,0.0409687641338423,1.0,0.0,0.08,0.2130355403868503,1.0,0.999999999916582
DEUP1,0.12254872419729237,0.078500989504737,0.04404773469255538,1.0,0.0,0.0,1.2713413976873107,1.0,0.999999999916582
DET1,-0.1520314029383732,-0.296002100898476,0.1439706979601028,1.0,0.0625,0.13758389261744966,1.9143615392310402,1.0,0.999999999916582
DESI2,0.004895846255366786,0.053100763173307045,-0.04820491691794026,1.0,0.0,0.0,-1.4785709408948144,0.40942843825373043,0.40987590876465785
DESI1,-0.14229679959996905,-0.1498568421314703,0.007560042531501249,1.0,0.0,0.003355704697986577,0.23430813141491855,1.0,0.999999999916582
DES,-0.029769733443289436,-0.012728051441847516,-0.01704168200144192,1.0,0.0,0.0,-0.5269472571165679,0.8264111684441969,0.6885761809091017
DERPC,0.18066984697625454,0.136428337322934,0.04424150965332055,1.0,0.0,0.0,0.3519567348185353,1.0,0.999999999916582
DERL3,0.022186800108869368,-0.07450817233181103,0.0966949724406804,1.0,0.0,0.0,3.160619639523555,1.0,0.999999999916582
DERL2,-0.27389536117924607,-0.3716473155150564,0.09775195433581035,1.0,0.0625,0.1820469798657718,1.1622355498112131,1.0,0.999999999916582
DERL1,-0.08180361279898397,-0.16094801542153472,0.07914440262255075,1.0,0.0,0.03691275167785235,1.5193815988628523,1.0,0.999999999916582
