gene,pearson_r,p_value
MYL4,-0.011969851901354184,0.6776940263814911
ARPP19,-0.011973185298496109,0.6776093156483379
SEPTIN10,-0.011993894971271818,0.6924443343068687
MADD,-0.011994901484176245,0.6770575477053253
FNDC3B,-0.011997143339528052,0.6770005961745478
JTB,-0.01200375109167364,0.6768327452284297
MORC4,-0.012009171140756595,0.676695076431489
IMPG2,-0.012014435095966459,0.6765613827343459
KRBOX5,-0.012015249501029217,0.6765406994206153
PROP1,-0.012044874471483578,0.6757884846214208
ANKS3,-0.012053168387254534,0.6755779496678364
TIGD2,-0.012054067507106149,0.6755551276938041
RPN1,-0.012064470841120278,0.6752910859884159
IL2RB,-0.012083076858433628,0.6748189556884989
SPIB,-0.012088261705456507,0.6746874122293031
URB2,-0.012103377464829146,0.6743039707457587
LPAR5,-0.012124322002462936,0.6737728102573757
SERP2,-0.012124872135463996,0.6737588608880192
ZBED2,-0.01212764725558777,0.6736884956567584
CKM,-0.012134362789071759,0.6735182301200214
PEX11A,-0.012136224518882514,0.6734710308073729
ARHGEF26,-0.012144094414509782,0.6732715242813189
METTL27,-0.012182614954006639,0.6722953371814931
SLC6A8,-0.012183344957817447,0.6722768427528476
PRRX1,-0.012194578139132259,0.6719922784372763
WDHD1,-0.012195130400003498,0.6719782895112462
CHCHD1,-0.012196045194169782,0.6719551177626325
PPP2R1A,-0.012204855161003073,0.6717319771218677
RP1,-0.01220586647332151,0.6772782322121115
NLRP13,-0.012217958910297122,0.6714001361282773
TNRC6C,-0.012226020161184759,0.6711960237757449
ACP3,-0.012227335410288831,0.6711627237250586
NPFFR1,-0.01222831887953754,0.671137824242888
MAPK1IP1L,-0.012231856128406347,0.6710482711291558
ERMP1,-0.01223508237338049,0.6709665958207701
SBK1,-0.012238072912572178,0.6708908910844606
OR1N2,-0.012245502356180066,0.6863316028592176
NKAP,-0.012266684601368776,0.6701667622372999
CRK,-0.012269269686514594,0.6701013517761857
GALNT3,-0.01227527259743616,0.6699494696379134
IFIT1B,-0.012289935129722335,0.6695785434992337
ANKMY2,-0.012291361175702892,0.6695424723232746
PHF20L1,-0.012294063557895252,0.6694741188994469
CGNL1,-0.012324638157442067,0.6687009627270147
HADH,-0.012329424124051193,0.6685799691731243
ENTHD1,-0.012336278904517623,0.6684066891137351
NUDT8,-0.012339357147305084,0.6683288808239178
TAF1D,-0.012340824731737468,0.6682917861610191
NAA16,-0.012348416166907765,0.66809991796928
ABHD12,-0.01238462768274224,0.6671849955721574
OR51F2,-0.012386045717631994,0.6829260082215041
GRK2,-0.012391142404741214,0.6670204465965351
OAF,-0.012399452108655744,0.666810583145701
TTC7A,-0.012408699511605737,0.6665770685043428
CHEK1,-0.012419536368324276,0.6663034581710101
FBXL8,-0.01243188471714576,0.6659917395434636
ZNF121,-0.012461817969803035,0.6652363512178335
RNLS,-0.012472299960514775,0.6649719103971197
TFDP3,-0.012479932937199602,0.6647793710091239
AIG1,-0.012495370761341064,0.6643900243629316
AMPD2,-0.012496115976275346,0.6643712321016483
GDAP1,-0.012497899620711225,0.6643262543737795
JPH2,-0.01249829493906534,0.6643162858904503
AATF,-0.012514374148747988,0.6639108773020723
NBAS,-0.012515896108613183,0.6638725088860484
WDR76,-0.01252933219058494,0.6635338251462716
P4HTM,-0.012542298475512777,0.6632070486868269
EIF5B,-0.01254480839176789,0.6631438011392414
ASPHD2,-0.012546242387297827,0.663107666866363
YEATS2,-0.012573978969032285,0.6624089058030593
AGRP,-0.012581314664467037,0.6622241484227137
PRR14L,-0.012586366360907479,0.6620969279516634
LTK,-0.012600431660473605,0.6617427628145343
LRAT,-0.012600854596717639,0.6617321144231311
RUBCNL,-0.012605513093331484,0.6616148305927253
SNX8,-0.012605724859700927,0.6616094992905782
ABHD14B,-0.012607140426032148,0.6615738622882035
ZC3H12D,-0.012610294914780579,0.9133220372279403
LAMB3,-0.01262547319074791,0.6611124025917786
POLD3,-0.012632555700736764,0.6609341609700735
ATP1A3,-0.012634766435868298,0.6608785285506147
RNF148,-0.012647791988510983,0.660550782821016
GARIN1A,-0.012651662030808105,0.6604534183003711
SHISA6,-0.012655784381322649,0.6603497123935046
SOSTDC1,-0.01266217570470608,0.660188938853462
ADCY2,-0.012668477397860575,0.6600304352980764
ZNF730,-0.012671151999391695,0.659963166895877
CA11,-0.012671524512633238,0.659953798102892
VPS13A,-0.01267208613937541,0.6599396731629044
OR4K2,-0.01267540225176374,0.6759347521667862
SMURF2,-0.01268396792324516,0.6596408740961379
HNRNPD,-0.012692351630238498,0.6594300761032876
TLR2,-0.01269679085515698,0.6593184681932204
PPAN,-0.012707439636145219,0.6590507748198994
PBRM1,-0.012712420998698617,0.65892556628089
UNC13B,-0.012715464320713469,0.6588490758636211
RAD51,-0.01272379192850214,0.6586397891913699
ANKEF1,-0.012731365094592679,0.6584494860800242
KRTAP5-11,-0.012745099518860104,0.6581044155107951
ATG16L1,-0.012747203575606433,0.6580515585558095
MAP2K5,-0.01276078531096369,0.6577104067642157
C19orf18,-0.012768984239666754,0.6575044970506213
PSME3IP1,-0.012775192556966014,0.6573485972616769
SORCS1,-0.012777129091040253,0.657299971148141
MYBPHL,-0.012780386234319376,0.6572181879806384
SCNN1G,-0.012781971857344167,0.6571783762713781
ELL2,-0.012802666853598604,0.6566588569214036
FAM83G,-0.012815618987978738,0.6563337957493337
CLEC1B,-0.012820467915871396,0.6562121183722321
ABHD6,-0.012827580442978555,0.6560336554720945
CST9,-0.012835975472158995,0.6558230380932185
STXBP4,-0.012837841864866447,0.6557762171038977
TMEM121B,-0.0128516896781667,0.6554288681546482
ATP7B,-0.012884441033831504,0.6546076521619346
NSD2,-0.012895201582864658,0.6543379303741031
CUZD1,-0.012907719317542334,0.6540242200261581
SEMA6C,-0.012907887049374634,0.6540200168674404
DNMT3L,-0.012929300982608988,0.6534834994056008
MLLT3,-0.012941502527974883,0.6531778745775298
PIF1,-0.012943671341357838,0.653123556128693
LCLAT1,-0.012944720361470624,0.6530972838284266
DIABLO,-0.012946785667065632,0.6530455603095089
ADARB1,-0.012954888094032732,0.6528426591915897
CLVS1,-0.012961047948588244,0.6526884211648059
GPD1,-0.012968250022405712,0.6525081055720166
GABRA6,-0.01297281425234085,0.6523938431743538
TRIM4,-0.012977469390919847,0.6522773133323794
GOT1,-0.01299282372423917,0.6518930158065114
ERI1,-0.01300565554139027,0.6515719241427473
IL17RC,-0.013007040563047684,0.6515372704838103
IQCF6,-0.013046875371287287,0.650540913578772
MOB1B,-0.013054859140931392,0.6503412967330194
ANKRD12,-0.013060014374316711,0.6502124146126228
SLC35G5,-0.013061828267738594,0.6501670693095312
CASQ2,-0.0130706349841218,0.649946929659185
KRT17,-0.013071120166010319,0.9101674309195363
PCDHB5,-0.013074754856982444,0.6498439565324868
STRIP2,-0.013094699659191002,0.6493455456535447
CIMIP2C,-0.013101550057154366,0.649174393700244
PTPDC1,-0.013110266897624848,0.6489566368523415
C16orf78,-0.013111416229870339,0.6489279274271207
LILRA4,-0.013118131693267842,0.6487601907927986
TMEM132E,-0.013120163043597645,0.6487094558977038
CENPK,-0.013125087679594263,0.6485864652165557
SPMIP11,-0.013146670935588151,0.9139821450847204
TECR,-0.013165457422356778,0.6475786092602475
CCP110,-0.013175906144729993,0.6473178553375731
CDK2AP2,-0.013184033457387468,0.6471150634255282
SAFB2,-0.01318843767363923,0.6470051807819512
ZNF35,-0.013194148408707022,0.6468627126949476
EPB41L5,-0.013202708232081901,0.6466491914246526
SNX24,-0.013217588899766902,0.6462780684664066
IGSF23,-0.013219092002212685,0.6462405860677182
NCK1,-0.013230063300668586,0.6459670253753865
RHOH,-0.013230419108130356,0.6459581543966235
CRIPTO,-0.01323144585364096,0.6459325558966356
PDGFA,-0.013243091441038097,0.6456422410489806
LINGO3,-0.013248072904712858,0.6455180737463158
PHF21B,-0.013254747432222049,0.6453517208274387
OR4K15,-0.013260692143666998,0.6618788517218103
VPS26A,-0.013267586554672632,0.6450317741571365
PPIP5K2,-0.013269509024391363,0.6449838724973588
EPS15L1,-0.013289982951892609,0.6444738204814493
LRRN3,-0.013304995396168199,0.6440999325828773
ADH4,-0.013312762327623812,0.6439065309066607
CDC37L1,-0.013314410630582705,0.643865490181276
RINL,-0.01331720966779483,0.6437958000667866
LAT2,-0.013332005554954559,0.6434274657123144
PHF11,-0.013335220887551104,0.6433474335876693
YTHDC1,-0.013346234775478083,0.6430733206910858
RPL35,-0.01335952777214442,0.6427425501087616
CAMK2A,-0.01337104412532359,0.6424560450519728
MAN2A1,-0.01337506532847242,0.6423560176441984
C2orf72,-0.013375367600439156,0.6423484988923382
CAPN9,-0.01337703686231924,0.6423069781164669
TM2D1,-0.013428677167542669,0.6410230429651661
TOR1A,-0.013434425262141444,0.6408801940674899
ANKDD1B,-0.01343551456917661,0.6408531246270859
TTC16,-0.013436690791693157,0.640823895859851
KRTAP27-1,-0.0134369397054221,0.6408177105016718
GRIA1,-0.013441963204466063,0.640692884862358
CADPS,-0.013448860387422854,0.6405215178130959
UCP2,-0.01346724953460392,0.6400647155878751
STOML1,-0.013477084136493343,0.6398204715148563
CNTNAP5,-0.013480656891051688,0.6397317511766278
HPX,-0.01348666372621761,0.6395825981912185
SULF1,-0.013490094954979062,0.6394974054433298
MYCBPAP,-0.01349427286146752,0.6393936801131257
LCNL1,-0.01350250537821909,0.6391893111518154
GEMIN8,-0.013509041172856026,0.6390270821222922
TSPAN14,-0.013512636194254912,0.638937855209368
MROH1,-0.01351993217095964,0.6387567881951702
GRB7,-0.01352300382000032,0.6386805643515583
PWWP3B,-0.013536542002828918,0.6383446559417809
TBC1D5,-0.013549042355084398,0.6380345639241085
TP53I11,-0.01355724181761049,0.6378311969677103
BBS10,-0.013560793663429074,0.6377431108532148
CYTIP,-0.013581081510593488,0.6372400682783748
CLUL1,-0.013589632971422884,0.6370280825136315
IDNK,-0.013594041638742841,0.6369188057901656
OR51T1,-0.013599876841084426,0.6537869701891513
GLT6D1,-0.013604340286885468,0.6366635660644484
RELCH,-0.013620355960638864,0.6362667222294441
FAU,-0.013624067903517842,0.6361747608523101
LTB4R,-0.01362614007130931,0.6361234264517479
HHLA2,-0.013634652786284309,0.6359125568647875
DYNLT2B,-0.013644305322333508,0.6356734882751636
SAMD8,-0.01364511759641598,0.6356533720562227
RASGRF2,-0.013648357488424315,0.635573137799717
KIF11,-0.013649413965866776,0.6355469756037909
HSBP1,-0.013662906085267223,0.6352129019717587
PPP2R5C,-0.013664376407424938,0.6351765003206932
ZNF432,-0.013667091193994103,0.63510929102911
RPUSD1,-0.01367327408482027,0.6349562339566569
ITGB1BP2,-0.013699152389145779,0.6343157873132564
ABRAXAS1,-0.013703569604305363,0.6342064956036955
TSSK2,-0.013707581972027988,0.6341072276231001
ZNF395,-0.013724409330249425,0.6336909820016913
DR1,-0.013730098094177141,0.633550289528752
NAA10,-0.01373634889413018,0.633395712240592
INSL4,-0.01373935424754183,0.6333213979411512
GPR55,-0.013739357874236309,0.6333213082649914
TRIP11,-0.013741091998237271,0.6332784297304643
ANKFY1,-0.013741268767547677,0.6332740589420136
IFRD1,-0.01374558758285041,0.6331672761197626
EXO5,-0.013772042674254026,0.6325133399485818
TXNRD2,-0.01377380333906657,0.6324698287324451
CDC34,-0.013777674728560684,0.6323741597581096
PITRM1,-0.013780711758449698,0.6322991136062768
OR10G7,-0.013780770491195037,0.6560320781286507
ITM2C,-0.013795170077615888,0.6319418949711714
RGS14,-0.013823665599804094,0.631238113353321
FKBP4,-0.013832840670442187,0.6310115787223811
EID1,-0.013833897886704472,0.6309854780307367
MSL1,-0.013837988536946002,0.6308844918598326
PCDHGB4,-0.013840064198317202,0.6308332524937543
KRTAP19-2,-0.013860909634924912,0.6303187644915094
MYO1B,-0.013861619196782447,0.6303012548834099
SULT1A1,-0.013868287108194325,0.6301367233141142
EMB,-0.013875298211813167,0.6299637431928745
PEA15,-0.013888340232364548,0.6296420203316574
CLDN18,-0.013900878706708933,0.6293327851931132
SELENOO,-0.01390559108862155,0.6292165809662067
HOXA6,-0.013911270038254896,0.6290765540011725
FMNL2,-0.013921132828401921,0.6288333969267386
CBY1,-0.013935761354350203,0.6284728195146203
ZNF804A,-0.013939820622907988,0.6283727786005937
SUPT6H,-0.013940460915251179,0.6283569991802622
ZG16B,-0.013957763085566137,0.6279306672232061
RBM42,-0.013967360788743236,0.627694229670856
DMWD,-0.013973924792545013,0.6275325486886288
MLF2,-0.013980624085035033,0.6273675537627599
SGCE,-0.014004630986025139,0.6267764476527317
CCL21,-0.01400826718693002,0.626686936730771
INTS5,-0.014013303166471643,0.6265629770786451
ENDOG,-0.014014154868470807,0.626542013641753
PSG9,-0.014020177247169826,0.6263937899295047
GRIK1,-0.014025317443022416,0.6262672905580116
TCEA3,-0.014031702875355623,0.6261101614172658
CDC16,-0.014036090486712829,0.6260022033618228
CPNE3,-0.01404758015243125,0.625719535775969
KLHL10,-0.014057762051772322,0.6254690876365787
ZNF524,-0.014060393730887038,0.6254043622208392
CLDN23,-0.014092000990972482,0.6246272158996469
UBE2E2,-0.014105091006580387,0.6243054859675202
CSGALNACT1,-0.014114845990162734,0.6240657718622615
NCAPH,-0.014119722428999018,0.6239459555828858
TOMM6,-0.014120839177137353,0.623918517980478
ZNF397,-0.014128623089714914,0.6237272879915075
RIPOR3,-0.014135185526187378,0.6235660860901281
TMEM106B,-0.014171015103932637,0.6226862739672379
RUVBL2,-0.01417497952309332,0.6225889588168786
ATOH7,-0.014178729014135305,0.6224969255965465
RAB27B,-0.01417987571743968,0.6224687803401283
RANBP10,-0.014183249290779527,0.6223859808734157
SRRM1,-0.01418367510154894,0.6223755303044839
SUSD6,-0.014186302881286087,0.6223110390349564
MPDZ,-0.014190565865590516,0.6222064225468753
NT5C1B,-0.014203907179875973,0.6218790670188873
ETS2,-0.014212109050592421,0.621677854973993
HAPSTR1,-0.014217755887314764,0.6215393406072823
MAF,-0.014228796542737735,0.6212685569833342
CD22,-0.014235332236934488,0.6211082863798771
OR9K2,-0.014258952155575419,0.6381798638193189
PLSCR2,-0.01426846839742921,0.6202959861647246
TAF12,-0.014270199146463648,0.6202535712619341
WSCD1,-0.01428130969346768,0.6199813187533229
IQCH,-0.014284639186890078,0.6198997430752121
TBCCD1,-0.014286141396947656,0.6198629390644478
NFKB2,-0.014288252552060362,0.6198112175624875
DXO,-0.014298757618200422,0.6195538803286504
GALNT10,-0.014302489218466103,0.6194624804270736
ARHGEF3,-0.014308290098821761,0.6193204083051213
DGCR6,-0.014310917060379832,0.619256074810223
PDLIM2,-0.014320676831679263,0.6190170864736542
C8B,-0.014323910691836531,0.6189379075399274
SFPQ,-0.014329153395261137,0.6188095527878722
DCUN1D3,-0.014348521466513102,0.6183354737103779
BTBD7,-0.01435201195411206,0.6182500526858877
OPN5,-0.014355438362247269,0.6181662048593345
LDHA,-0.014355449949317462,0.6181659213199123
ABCC11,-0.01435901967228506,0.6180785717279734
PELO,-0.014363250532427744,0.6179750513746338
REG3G,-0.014363632720563579,0.6179657003984153
NEUROD4,-0.014365110718520986,0.617929538885009
PACSIN2,-0.014385003359115502,0.6174429245594738
KCNC3,-0.01438936221834606,0.6173363204117968
VEZF1,-0.014403412746642039,0.6169927429817533
SOX9,-0.014413727977637736,0.6167405580317831
IGFN1,-0.014417004745110611,0.6166604576459377
RCAN2,-0.014428776231661274,0.6163727419519474
C8orf33,-0.014443095809725236,0.6160228257817632
LYZ,-0.014453875940050024,0.6157594577784408
KDELR2,-0.014456873978125022,0.6156862218695593
EXOC5,-0.014461552759040807,0.6155719365049032
GPR155,-0.014468300488486293,0.6154071307564148
SEBOX,-0.014487561268874714,0.6149368143317364
PDZRN3,-0.014504536080750554,0.6145224484735198
YTHDF2,-0.014506859697188384,0.6144657370877042
SPMIP6,-0.014522319898560053,0.6140884660354716
POLR1F,-0.01453080447532551,0.6138814625769752
CIMAP1C,-0.014531752649367524,0.6138583312981984
SNX6,-0.014535852897793465,0.6137583076786789
GATD3,-0.014537405616000325,0.6137204317269325
SLC47A2,-0.01454271382719783,0.6135909546105115
NTMT2,-0.01454567972056314,0.6135186162114319
RGPD4,-0.014549553789194244,0.6381778811915683
DAD1,-0.01455518874527231,0.6132867156078464
MAPK3,-0.014562426764718592,0.6131102248738278
THNSL1,-0.01456985376027093,0.612929149461951
ADM,-0.014577810084295664,0.6127351948245211
SSX7,-0.014589096155158238,0.6124601160253754
LGALS2,-0.014596169737775045,0.6122877372701122
LSM3,-0.014599514193976515,0.6122062424395044
DEFB113,-0.014604004096114329,0.6120968439027825
SAT2,-0.014609374558976821,0.6119660014434757
POLR2K,-0.014615944201754823,0.6297919975356318
TMC3,-0.014621053915818603,0.611681495880151
RNF126,-0.01462531976366502,0.6115775957142885
ZNF583,-0.014626141025163795,0.6115575937388917
SPATA24,-0.014640271174390321,0.6112134966708763
UBR3,-0.014642052684115801,0.611170119470332
LRRC72,-0.014657926371450677,0.6107836781796998
TMCO4,-0.01466510032879173,0.6106090653440492
BEX2,-0.014671390823875023,0.6104559740239152
ZNF425,-0.014674924850190917,0.6103699741470326
TMEM61,-0.01468433834357762,0.6101409247358531
PPP3CC,-0.014685183491245871,0.6101203624416047
DHX15,-0.014692065427666798,0.6099529375791795
ZNF33A,-0.014695615033823743,0.6098665901546333
UNC119B,-0.014704843531741878,0.6096421238655207
BLOC1S2,-0.01471047917775851,0.6095050651487074
RAB3D,-0.014710607878203285,0.6095019353181184
DNAJB11,-0.014712828274179655,0.6094479392448802
DIPK1C,-0.014725455210739665,0.6091409150452809
TUBA8,-0.014729674407548155,0.6090383405154818
UTP6,-0.014730940528941066,0.609007560844688
P2RX7,-0.014738832449654559,0.6088157222193217
DUSP10,-0.014738985539536696,0.6088120011408621
IL1RN,-0.014764632696680567,0.6081887514439173
NAGK,-0.014766138040759876,0.6081521790120125
THAP7,-0.014772251190337628,0.6080036697079908
TFF3,-0.014772558128107847,0.607996213565887
YIF1A,-0.014774748636172258,0.6079430028562235
PCDH15,-0.01481407316475733,0.6069881043908545
PLS3,-0.014815606129437933,0.6069508937057311
EIF4EBP2,-0.014826071081073245,0.6066968980723179
ATOSB,-0.01482648403712332,0.6066868761578326
TFCP2L1,-0.014827995616960628,0.6066501926812636
HLTF,-0.0148585873708124,0.6059079956461391
TRPC4,-0.01486404904863816,0.6057755307195646
KYNU,-0.014864444566228126,0.6057659385275708
OR6C2,-0.01487046163732244,0.6238407641382346
TANC1,-0.014878144123223904,0.6054337353519721
TMEM176A,-0.014890875957211702,0.6051250717718271
TMEM45A,-0.014899129596930741,0.6049250127138561
SGIP1,-0.014906735182371803,0.6047406879984154
CFAP44,-0.01491119794465492,0.6046325427020105
SLC10A7,-0.014912919260232782,0.6045908326945024
IRS4,-0.014937479218749893,0.6039958492825747
TIMM23,-0.014968766093645714,0.6097744108000678
ZNF492,-0.014979234715106276,0.6095243809264875
BEND6,-0.014979549804170312,0.6029772686438858
CDYL,-0.014981049850862184,0.6029409649256895
A4GNT,-0.014981914745825397,0.6029200334217852
HOXC4,-0.015006868275084106,0.6023162685514738
PSG1,-0.015013414953601197,0.6087083459729389
NANOS3,-0.01501599346506509,0.6020955473334922
RAB33A,-0.015017459912338936,0.6020600801225866
MIB2,-0.015025845290186694,0.601857291060375
MAP3K21,-0.015032505563177766,0.6016962432578644
CTU1,-0.015040155776889174,0.6015112822923655
ADISSP,-0.015050884582295584,0.6012519326854344
VPS39,-0.015051590252506776,0.601234876142369
